ID Oddziału;Nazwa Oddziału;Typ Oddziału;Szpital (Nazwa);Miasto;ID Szpitala;Liczba Lekarzy na Oddziale;Data Utworzenia
dept_10_1;Oddział Chirurgii Ogólnej;Zabiegowy;1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE;Lublin;hosp_10;0;2026-04-26T06:29:54.461Z
dept_10_2;Oddział Neurochirurgiczny;Zabiegowy;1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE;Lublin;hosp_10;0;2026-04-26T06:29:54.461Z
dept_10_3;Oddział Urologiczny;Zabiegowy;1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE;Lublin;hosp_10;0;2026-04-26T06:29:54.461Z
dept_10_4;Blok operacyjny;Zabiegowy;1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE;Lublin;hosp_10;0;2026-04-26T06:29:54.461Z
dept_10_5;Sterylizatornia;Zabiegowy;1 WOJSKOWY SZPITAL KLINICZNY Z POLIKLINIKĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE;Lublin;hosp_10;0;2026-04-26T06:29:54.461Z
dept_11_1;I Oddział Chirurgii Onkologicznej;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_11_2;II Oddział Chirurgii Onkologicznej Przewodu Pokarmowego;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_11_3;Oddział Chirurgii Plastycznej;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_11_4;Oddział Urologiczny;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_11_5;Blok operacyjny;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_11_6;Sterylizatornia;Zabiegowy;CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z DUKLI;Lublin;hosp_11;0;2026-04-25T06:29:54.461Z
dept_12_1;Oddział Chirurgii Ogólnej z Pododdziałem Urazowo-Ortopedycznym;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W LUBLINIE;Lublin;hosp_12;0;2026-04-24T06:29:54.461Z
dept_12_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W LUBLINIE;Lublin;hosp_12;0;2026-04-24T06:29:54.461Z
dept_12_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W LUBLINIE;Lublin;hosp_12;0;2026-04-24T06:29:54.461Z
dept_13_1;Oddział Chirurgii i Traumatologii Dziecięcej;Zabiegowy;UNIWERSYTECKI SZPITAL DZIECIĘCY W LUBLINIE;Lublin;hosp_13;0;2026-04-23T06:29:54.461Z
dept_13_2;Blok operacyjny;Zabiegowy;UNIWERSYTECKI SZPITAL DZIECIĘCY W LUBLINIE;Lublin;hosp_13;0;2026-04-23T06:29:54.461Z
dept_13_3;Sterylizatornia;Zabiegowy;UNIWERSYTECKI SZPITAL DZIECIĘCY W LUBLINIE;Lublin;hosp_13;0;2026-04-23T06:29:54.461Z
dept_14_1;Oddział Chirurgii Naczyniowej i Angiologii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_2;Oddział Chirurgii Ogólnej, Gastroenterologicznej i Nowotworów Przewodu Pokarmowego;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_3;Oddział Chirurgii Onkologicznej;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_4;Oddział Chirurgii Piersi;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_5;Oddział Traumatologii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_6;Blok operacyjny;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_14_7;Sterylizatornia;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 1 W LUBLINIE;Lublin;hosp_14;0;2026-04-22T06:29:54.461Z
dept_15_1;Kliniczny Oddział Chirurgii Klatki Piersiowej;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-21T06:29:54.461Z
dept_15_10;Sterylizatornia;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-21T06:29:54.461Z
dept_15_2;Kliniczny Oddział Chirurgii Naczyniowej;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-21T06:29:54.461Z
dept_15_3;Kliniczny Oddział Chirurgii Ogólnej i Leczenia Żywieniowego;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-21T06:29:54.461Z
dept_15_4;Kliniczny Oddział Chirurgii Ogólnej, Plastycznej, Rekonstrukcyjnej i Mikrochirurgii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-26T06:43:35.542Z
dept_15_5;Kliniczny Oddział Neurochirurgii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-26T06:43:35.542Z
dept_15_6;Kliniczny Oddział Transplantologii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-26T06:43:35.542Z
dept_15_7;Kliniczny Oddział Urologii i Onkologii Urologicznej;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-26T06:43:35.542Z
dept_15_8;Kliniczny Oddział Kardiochirurgii;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY NR 4 W LUBLINIE;Lublin;hosp_15;0;2026-04-26T06:43:35.542Z
